scenario,scenario_type,scenario_group,fault_percentage,workload_users,checkout_error,checkout_success,checkout_success_rate,checkout_http_req_duration,iteration_duration_p(95),normalized_iteration_duration_p(95),rt_fc_GRPC_BACKOFF_MULTIPLIER,rt_fc_GRPC_INITIAL_BACKOFF,rt_fc_GRPC_MAX_ATTEMPTS,rt_fc_GRPC_MAX_BACKOFF,rt_cp_GRPC_BACKOFF_MULTIPLIER,rt_cp_GRPC_INITIAL_BACKOFF,rt_cp_GRPC_MAX_ATTEMPTS,rt_cp_GRPC_MAX_BACKOFF
retry-checkpay-500vu-50f-00540,retry,retry_all,50,500,691,309.0,0.309,2139.270858,43781.930084399995,0.2640811573774331,2.0,1.0,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-500vu-50f-00541,retry,retry_all,50,500,755,245.0,0.245,1801.205572,40540.3374415,0.1987935780416212,1.0,1.5,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-500vu-50f-00542,retry,retry_all,50,500,703,297.0,0.297,1807.224891,44392.2475462,0.2763733094448971,1.0,1.5,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-500vu-50f-00543,retry,retry_all,50,500,751,249.0,0.249,1293.635795,36413.0617027,0.11566782106908177,1.0,1.5,3.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-500vu-50f-00544,retry,retry_all,50,500,704,296.0,0.296,2309.032218,41735.30712795,0.22286096922936752,1.0,1.5,3.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-500vu-50f-00545,retry,retry_all,50,500,764,236.0,0.236,1610.2297275,44644.281661699984,0.2814494245289675,1.0,1.5,3.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-500vu-50f-00546,retry,retry_all,50,500,705,295.0,0.295,1986.946205,44494.766868449995,0.2784381087957687,1.0,1.5,3.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-500vu-50f-00547,retry,retry_all,50,500,769,231.0,0.231,1993.266709,39100.8704193,0.16980186693966995,1.0,1.5,3.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-500vu-50f-00548,retry,retry_all,50,500,748,252.0,0.252,1893.6824255000001,43042.38159994999,0.2491862166275634,1.0,1.5,3.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-500vu-50f-00549,retry,retry_all,50,500,746,254.0,0.254,2298.4287864999997,46931.55823595,0.3275165178546413,1.0,1.5,3.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-500vu-50f-00550,retry,retry_all,50,500,746,254.0,0.254,1694.7634389999998,36513.440308749996,0.11768950513862748,1.0,1.5,3.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-500vu-50f-00551,retry,retry_all,50,500,774,226.0,0.226,1802.9922685000001,39497.75723209999,0.17779540040685957,1.0,1.5,3.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-500vu-50f-00552,retry,retry_all,50,500,744,256.0,0.256,1655.814453,42793.499337999994,0.24417358172480144,1.0,1.5,3.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-500vu-50f-00553,retry,retry_all,50,500,740,260.0,0.26,1497.2057195,39227.29311215,0.17234809421081382,1.0,1.5,3.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-500vu-50f-00554,retry,retry_all,50,500,758,242.0,0.242,2088.9239565,49471.549330199996,0.37867343001055853,1.0,1.5,3.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-500vu-50f-00555,retry,retry_all,50,500,583,417.0,0.417,2394.284497,36578.740060100004,0.11900468047572921,1.0,1.5,3.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-500vu-50f-00556,retry,retry_all,50,500,551,449.0,0.449,2211.567284,46713.06654965,0.3231159669912346,1.0,1.5,3.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-500vu-50f-00557,retry,retry_all,50,500,574,426.0,0.426,2399.2628735,38222.25151924999,0.1521059663555544,1.0,1.5,3.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-500vu-50f-00558,retry,retry_all,50,500,762,238.0,0.238,1885.5080349999998,41132.73180359998,0.21072474835643587,1.0,1.5,3.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-500vu-50f-00559,retry,retry_all,50,500,736,264.0,0.264,1701.2146925,36463.7282464,0.11668827501129153,1.0,1.5,3.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-500vu-50f-00560,retry,retry_all,50,500,648,352.0,0.352,2015.619199,37638.31070935,0.14034505554608964,1.0,1.5,3.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-500vu-50f-00561,retry,retry_all,50,500,742,258.0,0.258,1843.833403,41137.3245747,0.21081724946332864,1.0,1.5,3.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-500vu-50f-00562,retry,retry_all,50,500,751,249.0,0.249,1299.753788,44036.8472296,0.26921533837261674,1.0,1.5,3.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-500vu-50f-00563,retry,retry_all,50,500,765,235.0,0.235,1692.939448,44603.77366294999,0.28063356964728836,1.0,1.5,3.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-500vu-50f-00564,retry,retry_all,50,500,731,269.0,0.269,1813.158078,35905.388661649995,0.10544298790973917,1.0,1.5,3.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-500vu-50f-00565,retry,retry_all,50,500,760,240.0,0.24,1639.315791,43969.24691165,0.26785382827326676,1.0,1.5,3.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-500vu-50f-00566,retry,retry_all,50,500,752,248.0,0.248,1451.8182935,41774.49225734999,0.22365018074553059,1.0,1.5,3.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-500vu-50f-00567,retry,retry_all,50,500,712,288.0,0.288,2093.397281,43332.44296975,0.2550282229433633,1.0,1.5,3.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-500vu-50f-00568,retry,retry_all,50,500,742,258.0,0.258,1150.4281449999999,38304.56720595,0.15376385262259648,1.0,1.5,3.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-500vu-50f-00569,retry,retry_all,50,500,662,338.0,0.338,2049.8323185,42412.8340019,0.2365067583238241,1.0,1.5,3.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-500vu-50f-00570,retry,retry_all,50,500,753,247.0,0.247,1194.817128,43803.66017355,0.26451881413312156,1.0,1.5,3.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-500vu-50f-00571,retry,retry_all,50,500,743,257.0,0.257,2000.694869,45631.26259665,0.3013278001276472,1.0,1.5,3.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-500vu-50f-00572,retry,retry_all,50,500,758,242.0,0.242,1892.8583655,42238.1033396,0.23298758018085272,1.0,1.5,3.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-500vu-50f-00573,retry,retry_all,50,500,650,350.0,0.35,2087.8553875,35561.617233249985,0.09851922947444972,1.0,1.5,3.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-500vu-50f-00574,retry,retry_all,50,500,745,255.0,0.255,1691.185279,40004.46840775,0.1880008610322257,1.0,1.5,3.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-500vu-50f-00575,retry,retry_all,50,500,779,221.0,0.221,1792.353862,38306.75081405,0.1538078317719752,1.0,1.5,3.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-500vu-50f-00576,retry,retry_all,50,500,525,475.0,0.475,2214.491058,37063.214653049996,0.12876228326788966,1.0,1.5,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-500vu-50f-00577,retry,retry_all,50,500,764,236.0,0.236,1698.8453405,34797.099511399996,0.08312139362106451,1.5,1.5,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-500vu-50f-00578,retry,retry_all,50,500,700,300.0,0.3,1989.7354810000002,37564.6213037,0.13886090764486558,1.5,1.5,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-500vu-50f-00579,retry,retry_all,50,500,786,214.0,0.214,1798.5106635,42648.01108939999,0.24124336296529575,1.5,1.5,3.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-500vu-50f-00580,retry,retry_all,50,500,761,239.0,0.239,1898.779926,40840.1974645,0.20483293498677296,1.5,1.5,3.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-500vu-50f-00581,retry,retry_all,50,500,747,253.0,0.253,1902.383163,43183.446757599995,0.25202735173803614,1.5,1.5,3.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-500vu-50f-00582,retry,retry_all,50,500,757,243.0,0.243,1209.701362,37285.036949199995,0.13322991456945535,1.5,1.5,3.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-500vu-50f-00583,retry,retry_all,50,500,753,247.0,0.247,1597.869402,38312.58692409999,0.15392537445542612,1.5,1.5,3.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-500vu-50f-00584,retry,retry_all,50,500,755,245.0,0.245,1706.092184,41814.09102725,0.22444772322425924,1.5,1.5,3.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-500vu-50f-00585,retry,retry_all,50,500,724,276.0,0.276,1503.289479,35546.65767485,0.09821793518381551,1.5,1.5,3.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-500vu-50f-00586,retry,retry_all,50,500,740,260.0,0.26,1606.1446505,37538.53762125,0.1383355669636253,1.5,1.5,3.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-500vu-50f-00587,retry,retry_all,50,500,764,236.0,0.236,1592.873802,40164.42624855,0.19122250587538298,1.5,1.5,3.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-500vu-50f-00588,retry,retry_all,50,500,729,271.0,0.271,1291.432833,36609.34032335,0.11962098774647976,1.5,1.5,3.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-500vu-50f-00589,retry,retry_all,50,500,661,339.0,0.339,2202.886144,37676.91774425,0.1411226238995578,1.5,1.5,3.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-500vu-50f-00590,retry,retry_all,50,500,757,243.0,0.243,1506.899754,33997.37280029999,0.067014428048981,1.5,1.5,3.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-500vu-50f-00591,retry,retry_all,50,500,669,331.0,0.331,2208.484302,39517.6439069,0.17819592971506082,1.5,1.5,3.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-500vu-50f-00592,retry,retry_all,50,500,744,256.0,0.256,1992.068256,47636.836653,0.34172123932321985,1.5,1.5,3.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-500vu-50f-00593,retry,retry_all,50,500,745,255.0,0.255,1394.887605,36185.548607050005,0.11108557372387046,1.5,1.5,3.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-500vu-50f-00594,retry,retry_all,50,500,679,321.0,0.321,2106.688192,42776.16574915,0.24382447306684069,1.5,1.5,3.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-500vu-50f-00595,retry,retry_all,50,500,739,261.0,0.261,1486.895428,39368.33926564999,0.17518884656654587,1.5,1.5,3.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-500vu-50f-00596,retry,retry_all,50,500,517,483.0,0.483,1620.980084,34635.79485414999,0.07987262310373508,1.5,1.5,3.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-500vu-50f-00597,retry,retry_all,50,500,742,258.0,0.258,1483.612166,37466.401619549986,0.13688270553013426,1.5,1.5,3.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-500vu-50f-00598,retry,retry_all,50,500,672,328.0,0.328,2005.4995905,39224.23193094998,0.17228644022387768,1.5,1.5,3.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-500vu-50f-00599,retry,retry_all,50,500,525,475.0,0.475,2196.840015,43519.91945845,0.25880410951455524,1.5,1.5,3.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-500vu-50f-00600,retry,retry_all,50,500,762,238.0,0.238,2098.9001660000004,45053.76200605,0.2896965991166696,1.5,1.5,3.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-500vu-50f-00601,retry,retry_all,50,500,766,234.0,0.234,1606.128691,36640.01023545,0.12023869778596816,1.5,1.5,3.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-500vu-50f-00602,retry,retry_all,50,500,616,384.0,0.384,2595.692402,43116.70552394999,0.25068314410095427,1.5,1.5,3.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-500vu-50f-00603,retry,retry_all,50,500,760,240.0,0.24,1940.188174,41107.995644799994,0.21022654759279136,1.5,1.5,3.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-500vu-50f-00604,retry,retry_all,50,500,761,239.0,0.239,1592.101424,37513.24218435,0.1378261020106307,1.5,1.5,3.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-500vu-50f-00605,retry,retry_all,50,500,738,262.0,0.262,1804.464304,42433.04306725,0.23691378076701433,1.5,1.5,3.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-500vu-50f-00606,retry,retry_all,50,500,775,225.0,0.225,1605.379907,37638.22934799999,0.140343416880724,1.5,1.5,3.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-500vu-50f-00607,retry,retry_all,50,500,658,342.0,0.342,2001.2235664999998,38182.2698067,0.1513007111869858,1.5,1.5,3.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-500vu-50f-00608,retry,retry_all,50,500,753,247.0,0.247,1474.428287,36891.025112999996,0.1252942848192153,1.5,1.5,3.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-500vu-50f-00609,retry,retry_all,50,500,743,257.0,0.257,2399.956134,56338.0653935,0.51696909563814,1.5,1.5,3.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-500vu-50f-00610,retry,retry_all,50,500,748,252.0,0.252,1687.883205,39711.067139899984,0.18209158720846458,1.5,1.5,3.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-500vu-50f-00611,retry,retry_all,50,500,639,361.0,0.361,2496.207456,42266.939030999994,0.23356834793836342,1.5,1.5,3.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-500vu-50f-00612,retry,retry_all,50,500,770,230.0,0.23,1552.1777594999999,36200.94220335,0.11139560979268397,1.5,1.5,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-500vu-50f-00613,retry,retry_all,50,500,691,309.0,0.309,1691.124294,36621.43970885,0.11986467647537538,2.0,1.5,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-500vu-50f-00614,retry,retry_all,50,500,773,227.0,0.227,1672.970638,35709.6478504,0.10150065302946634,2.0,1.5,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-500vu-50f-00615,retry,retry_all,50,500,697,303.0,0.303,1692.414774,37571.665389949994,0.1390027796783249,2.0,1.5,3.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-500vu-50f-00616,retry,retry_all,50,500,741,259.0,0.259,1583.88221,33261.762804399994,0.05219881077124304,2.0,1.5,3.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-500vu-50f-00617,retry,retry_all,50,500,686,314.0,0.314,1799.8900205,41751.06276844999,0.2231782970809663,2.0,1.5,3.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-500vu-50f-00618,retry,retry_all,50,500,750,250.0,0.25,1603.2963395000002,42994.879215299996,0.24822949070665853,2.0,1.5,3.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-500vu-50f-00619,retry,retry_all,50,500,743,257.0,0.257,1407.533801,41538.17414755,0.21889059524491283,2.0,1.5,3.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-500vu-50f-00620,retry,retry_all,50,500,757,243.0,0.243,1492.306897,33130.03939945,0.04954582404575414,2.0,1.5,3.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-500vu-50f-00621,retry,retry_all,50,500,711,289.0,0.289,1693.702438,42521.595132049995,0.23869727135107718,2.0,1.5,3.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-500vu-50f-00622,retry,retry_all,50,500,745,255.0,0.255,1699.319593,38693.663656900004,0.16160048362751975,2.0,1.5,3.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-500vu-50f-00623,retry,retry_all,50,500,737,263.0,0.263,2279.683742,42104.28628645,0.23029242615119672,2.0,1.5,3.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-500vu-50f-00624,retry,retry_all,50,500,740,260.0,0.26,1598.2787385000001,36579.229665999985,0.11901454142605813,2.0,1.5,3.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-500vu-50f-00625,retry,retry_all,50,500,637,363.0,0.363,2114.166146,40038.818407499995,0.18869269019798318,2.0,1.5,3.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-500vu-50f-00626,retry,retry_all,50,500,777,223.0,0.223,1499.002464,36131.86008385,0.11000425533998273,2.0,1.5,3.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-500vu-50f-00627,retry,retry_all,50,500,639,361.0,0.361,2089.963587,40967.26774304999,0.20739220501418587,2.0,1.5,3.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-500vu-50f-00628,retry,retry_all,50,500,752,248.0,0.248,1599.92696,36604.76945775,0.11952892782922062,2.0,1.5,3.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-500vu-50f-00629,retry,retry_all,50,500,670,330.0,0.33,1805.4647755,35440.84056214999,0.09608671639677265,2.0,1.5,3.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-500vu-50f-00630,retry,retry_all,50,500,734,266.0,0.266,1395.9522514999999,44480.5149655,0.2781510671014423,2.0,1.5,3.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-500vu-50f-00631,retry,retry_all,50,500,750,250.0,0.25,1695.5809414999999,35913.612494400004,0.1056086207304721,2.0,1.5,3.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-500vu-50f-00632,retry,retry_all,50,500,661,339.0,0.339,2188.089093,42517.723636899995,0.23861929716536096,2.0,1.5,3.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-500vu-50f-00633,retry,retry_all,50,500,760,240.0,0.24,1609.875297,44684.563895449995,0.2822607323709747,2.0,1.5,3.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-500vu-50f-00634,retry,retry_all,50,500,750,250.0,0.25,1654.0924285,37150.752622349995,0.1305253493730918,2.0,1.5,3.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-500vu-50f-00635,retry,retry_all,50,500,728,272.0,0.272,1092.939735,35455.641492899995,0.09638481583338791,2.0,1.5,3.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-500vu-50f-00636,retry,retry_all,50,500,683,317.0,0.317,2309.386086,39726.65956665,0.18240562783929745,2.0,1.5,3.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-500vu-50f-00637,retry,retry_all,50,500,747,253.0,0.253,2207.543428,43883.4417635,0.266125662203562,2.0,1.5,3.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-500vu-50f-00638,retry,retry_all,50,500,735,265.0,0.265,1711.765665,42425.605975549995,0.23676399337301363,2.0,1.5,3.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-500vu-50f-00639,retry,retry_all,50,500,739,261.0,0.261,1406.803281,33638.601783649996,0.059788569098372206,2.0,1.5,3.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-500vu-50f-00640,retry,retry_all,50,500,616,384.0,0.384,1947.5719815,36832.132451649995,0.12410815203704516,2.0,1.5,3.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-500vu-50f-00641,retry,retry_all,50,500,747,253.0,0.253,1699.149304,40005.453233399996,0.18802069599911983,2.0,1.5,3.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-500vu-50f-00642,retry,retry_all,50,500,763,237.0,0.237,1805.825086,45630.40069385,0.30131044089913406,2.0,1.5,3.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-500vu-50f-00643,retry,retry_all,50,500,768,232.0,0.232,1801.7746495000001,35778.03146485,0.10287793918028879,2.0,1.5,3.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-500vu-50f-00644,retry,retry_all,50,500,735,265.0,0.265,1402.807327,43463.0228291,0.2576581779889626,2.0,1.5,3.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-500vu-50f-00645,retry,retry_all,50,500,763,237.0,0.237,1502.022117,35456.762301149996,0.09640738956969697,2.0,1.5,3.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-500vu-50f-00646,retry,retry_all,50,500,643,357.0,0.357,2182.827014,40024.9195088,0.18841275821654066,2.0,1.5,3.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-500vu-50f-00647,retry,retry_all,50,500,720,280.0,0.28,1487.622006,36301.18292645,0.11341451681864985,2.0,1.5,3.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-500vu-50f-00648,retry,retry_all,50,500,654,346.0,0.346,2195.2064309999996,37030.631380499995,0.12810603702538664,2.0,1.5,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-500vu-50f-00649,retry,retry_all,50,500,738,262.0,0.262,1711.431283,38618.252427499996,0.16008165718489198,1.0,0.5,4.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-500vu-50f-00650,retry,retry_all,50,500,734,266.0,0.266,1555.161671,36161.08526994999,0.11059286774946796,1.0,0.5,4.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-500vu-50f-00651,retry,retry_all,50,500,773,227.0,0.227,1688.26391,35798.6964455,0.10329414402534076,1.0,0.5,4.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-500vu-50f-00652,retry,retry_all,50,500,733,267.0,0.267,1498.577186,43577.88274259999,0.2599715240941741,1.0,0.5,4.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-500vu-50f-00654,retry,retry_all,50,500,746,254.0,0.254,1402.3798004999999,35339.228880149996,0.09404019745351483,1.0,0.5,4.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-500vu-50f-00653,retry,retry_all,50,500,665,335.0,0.335,1810.502608,42353.53930835,0.23531252837706712,1.0,0.5,4.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-500vu-50f-00655,retry,retry_all,50,500,729,271.0,0.271,1577.291699,32724.823859199998,0.04138454511697793,1.0,0.5,4.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-500vu-50f-00656,retry,retry_all,50,500,684,316.0,0.316,2307.3512245,42190.12751194999,0.23202131883991542,1.0,0.5,4.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-500vu-50f-00657,retry,retry_all,50,500,747,253.0,0.253,1483.780386,36293.17244625,0.11325318104355768,1.0,0.5,4.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-500vu-50f-00658,retry,retry_all,50,500,659,341.0,0.341,2105.868044,42856.5109453,0.24544267249710638,1.0,0.5,4.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-500vu-50f-00659,retry,retry_all,50,500,758,242.0,0.242,1389.551978,37922.60923959999,0.14607099488933345,1.0,0.5,4.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-500vu-50f-00660,retry,retry_all,50,500,654,346.0,0.346,2391.9077845,38390.739142449995,0.15549940602505327,1.0,0.5,4.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-500vu-50f-00661,retry,retry_all,50,500,758,242.0,0.242,1596.2532805,42382.60076099999,0.23589784309872272,1.0,0.5,4.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-500vu-50f-00662,retry,retry_all,50,500,750,250.0,0.25,1396.8185005,46489.90651954999,0.31862139294238,1.0,0.5,4.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-500vu-50f-00663,retry,retry_all,50,500,750,250.0,0.25,2103.1549255,41855.27092324999,0.22527711051110072,1.0,0.5,4.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-500vu-50f-00664,retry,retry_all,50,500,756,244.0,0.244,1491.011758,42737.365281,0.24304300885413083,1.0,0.5,4.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-500vu-50f-00665,retry,retry_all,50,500,777,223.0,0.223,1891.564243,38018.796506549996,0.14800826292819336,1.0,0.5,4.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-500vu-50f-00666,retry,retry_all,50,500,771,229.0,0.229,1502.803002,36433.097742399994,0.11607135867407793,1.0,0.5,4.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-500vu-50f-00667,retry,retry_all,50,500,751,249.0,0.249,1700.061425,44258.842709,0.2736864576865329,1.0,0.5,4.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-500vu-50f-00668,retry,retry_all,50,500,721,279.0,0.279,1592.240665,38878.15772734999,0.16531630254383944,1.0,0.5,4.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-500vu-50f-00669,retry,retry_all,50,500,655,345.0,0.345,1905.960292,39265.58054975,0.17311922568698795,1.0,0.5,4.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-500vu-50f-00670,retry,retry_all,50,500,758,242.0,0.242,1486.4792375000002,41744.08759649998,0.22303781302197606,1.0,0.5,4.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-500vu-50f-00671,retry,retry_all,50,500,509,491.0,0.491,2204.425761,39810.021879449996,0.18408459377058656,1.0,0.5,4.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-500vu-50f-00672,retry,retry_all,50,500,664,336.0,0.336,1996.5477584999999,41455.85835454999,0.21723270683692628,1.0,0.5,4.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-500vu-50f-00673,retry,retry_all,50,500,779,221.0,0.221,2409.338744,51262.6405683,0.41474705929931394,1.0,0.5,4.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-500vu-50f-00674,retry,retry_all,50,500,696,304.0,0.304,2193.8197255,37565.312313099996,0.13887482497995177,1.0,0.5,4.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-500vu-50f-00675,retry,retry_all,50,500,653,347.0,0.347,1719.945756,32031.33939065,0.027417360696758288,1.0,0.5,4.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-500vu-50f-00676,retry,retry_all,50,500,675,325.0,0.325,2087.885379,43787.77810505,0.2641989399473624,1.0,0.5,4.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-500vu-50f-00677,retry,retry_all,50,500,751,249.0,0.249,1294.099885,36427.0068796,0.11594868512064756,1.0,0.5,4.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-500vu-50f-00678,retry,retry_all,50,500,637,363.0,0.363,2197.879524,40144.87057935,0.19082864321433687,1.0,0.5,4.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-500vu-50f-00679,retry,retry_all,50,500,750,250.0,0.25,1759.2993004999998,39662.586970349985,0.18111516812550493,1.0,0.5,4.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-500vu-50f-00680,retry,retry_all,50,500,772,228.0,0.228,1555.028907,42604.95417134999,0.24037617135215408,1.0,0.5,4.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-500vu-50f-00681,retry,retry_all,50,500,754,246.0,0.246,1788.4530220000001,44400.70491355,0.27654364578960855,1.0,0.5,4.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-500vu-50f-00682,retry,retry_all,50,500,762,238.0,0.238,1715.2967475,35861.1927916,0.1045528571345092,1.0,0.5,4.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-500vu-50f-00683,retry,retry_all,50,500,758,242.0,0.242,1343.0796025,43927.517781799994,0.26701337909416833,1.0,0.5,4.0,15.0,1.5,1.5,5.0,15.0
